pair,dir,signal_time,entry_time,exit_time,entry_ref,fill,sl,tp,exit,sl_dist,sl_pips,r,outcome,quality,bars,year,weekday,session
USDJPY,1,2025-11-24 08:30:00+00:00,2025-11-24 08:45:00+00:00,2025-11-25 01:15:00+00:00,156.787,156.79399999999998,156.58528533840112,157.19042932319778,156.58228533840114,0.2017146615988816,20.17146615988816,-1.0495749784408397,loss,1,66,2025,Monday,London
USDJPY,1,2025-11-27 09:15:00+00:00,2025-11-27 09:30:00+00:00,2025-11-28 13:45:00+00:00,156.394,156.405,156.06960516417396,157.0427896716521,156.06660516417398,0.32439483582604733,32.43948358260473,-1.0431572838215053,loss,0,113,2025,Thursday,London
USDJPY,1,2025-12-08 14:30:00+00:00,2025-12-08 14:45:00+00:00,2025-12-09 08:15:00+00:00,155.696,155.706,155.3817148132094,156.3245703735812,156.3245703735812,0.31428518679059264,31.428518679059263,1.9681817647783657,win,2,70,2025,Monday,NY
USDJPY,1,2025-12-09 10:00:00+00:00,2025-12-09 10:15:00+00:00,2025-12-09 15:00:00+00:00,156.184,156.195,155.965467869661,156.62106426067797,156.62106426067797,0.2185321303389791,21.853213033897912,1.9496641524387284,win,3,19,2025,Tuesday,London
USDJPY,1,2026-01-22 09:45:00+00:00,2026-01-22 10:00:00+00:00,2026-01-22 11:45:00+00:00,158.695,158.703,158.564139116716,158.956721766568,158.56113911671602,0.1308608832839967,13.08608832839967,-1.0840587326322195,loss,2,7,2026,Thursday,London
USDJPY,-1,2026-01-28 08:15:00+00:00,2026-01-28 08:30:00+00:00,2026-01-28 08:45:00+00:00,152.46,152.449,152.760187652783,151.85962469443402,152.763187652783,0.3001876527829936,30.01876527829936,-1.0466374944811725,loss,2,1,2026,Wednesday,London
USDJPY,-1,2026-02-10 09:00:00+00:00,2026-02-10 09:15:00+00:00,2026-02-10 13:30:00+00:00,155.36,155.34900000000002,155.64438832587354,154.79122334825297,154.79122334825297,0.2843883258735223,28.43883258735223,1.9613204938486513,win,3,17,2026,Tuesday,London
USDJPY,-1,2026-02-11 07:45:00+00:00,2026-02-11 08:00:00+00:00,2026-02-11 09:00:00+00:00,153.107,153.096,153.34071744234538,152.63956511530924,153.34371744234537,0.2337174423453797,23.371744234537967,-1.059901391438699,loss,1,4,2026,Wednesday,London
USDJPY,1,2026-03-02 09:45:00+00:00,2026-03-02 10:00:00+00:00,2026-03-02 13:00:00+00:00,157.007,157.018,156.78204649197335,157.4569070160533,157.4569070160533,0.22495350802664943,22.49535080266494,1.9511010070636314,win,2,12,2026,Monday,London
USDJPY,1,2026-03-03 13:45:00+00:00,2026-03-03 14:00:00+00:00,2026-03-03 19:30:00+00:00,157.801,157.81,157.48665307464006,158.42969385071984,157.48365307464007,0.3143469253599256,31.434692535992557,-1.0381743832431722,loss,2,22,2026,Tuesday,NY
USDJPY,1,2026-03-05 07:45:00+00:00,2026-03-05 08:00:00+00:00,2026-03-05 09:00:00+00:00,157.257,157.266,156.94643017075398,157.87813965849205,156.943430170754,0.31056982924601806,31.056982924601805,-1.0386386534361924,loss,1,4,2026,Thursday,London
USDJPY,1,2026-03-09 08:15:00+00:00,2026-03-09 08:30:00+00:00,2026-03-09 09:30:00+00:00,158.647,158.65699999999998,158.3432339297715,159.25453214045703,158.3402339297715,0.30376607022851576,30.376607022851577,-1.0427960897350605,loss,2,4,2026,Monday,London
USDJPY,1,2026-03-13 08:15:00+00:00,2026-03-13 08:30:00+00:00,2026-03-13 09:00:00+00:00,159.513,159.52599999999998,159.30634951914575,159.9263009617085,159.30334951914577,0.20665048085424484,20.665048085424484,-1.077425418677121,loss,3,2,2026,Friday,London
USDJPY,1,2026-03-23 07:45:00+00:00,2026-03-23 08:00:00+00:00,2026-03-23 08:45:00+00:00,159.588,159.59799999999998,159.36937146195726,160.0252570760855,159.36637146195727,0.21862853804274604,21.862853804274604,-1.0594615877522149,loss,3,3,2026,Monday,London
USDJPY,1,2026-03-26 15:30:00+00:00,2026-03-26 15:45:00+00:00,2026-03-26 20:00:00+00:00,159.678,159.689,159.4227553488665,160.18848930226702,159.41975534886652,0.2552446511335047,25.52446511335047,-1.0548493374407646,loss,2,17,2026,Thursday,NY
USDJPY,1,2026-03-27 10:30:00+00:00,2026-03-27 10:45:00+00:00,2026-03-27 15:30:00+00:00,159.933,159.944,159.74145490684631,160.31609018630732,159.73845490684633,0.19154509315366955,19.154509315366955,-1.0730898388963612,loss,2,19,2026,Friday,London
USDJPY,1,2026-04-10 08:45:00+00:00,2026-04-10 09:00:00+00:00,2026-04-10 11:45:00+00:00,159.34,159.35,159.1845618877231,159.65087622455377,159.18156188772312,0.15543811227688822,15.543811227688822,-1.083634572046452,loss,2,11,2026,Friday,London
USDJPY,1,2026-04-30 08:30:00+00:00,2026-04-30 08:45:00+00:00,2026-04-30 08:45:00+00:00,160.577,160.584,160.43333161905664,160.8643367618867,160.43033161905666,0.14366838094335802,14.366838094335801,-1.0696047378993478,loss,3,0,2026,Thursday,London
USDJPY,-1,2026-05-06 14:30:00+00:00,2026-05-06 14:45:00+00:00,2026-05-06 16:00:00+00:00,156.135,156.124,156.40045788423444,155.6040842315311,156.40345788423443,0.26545788423445726,26.545788423445725,-1.0527390626967021,loss,2,5,2026,Wednesday,NY
USDJPY,-1,2026-05-07 09:15:00+00:00,2026-05-07 09:30:00+00:00,2026-05-07 12:45:00+00:00,156.214,156.20100000000002,156.42177895977323,155.79844208045353,156.42477895977322,0.20777895977324248,20.77789597732425,-1.0770049095318308,loss,2,13,2026,Thursday,London
USDJPY,1,2026-05-27 15:45:00+00:00,2026-05-27 16:00:00+00:00,2026-05-28 15:00:00+00:00,159.507,159.518,159.28488177343428,159.95123645313143,159.2818817734343,0.22211822656571215,22.211822656571215,-1.0630294965724205,loss,2,92,2026,Wednesday,NY
USDJPY,1,2026-06-12 07:30:00+00:00,2026-06-12 07:45:00+00:00,2026-06-12 09:00:00+00:00,160.321,160.332,160.2221012159337,160.5187975681326,160.2191012159337,0.0988987840663001,9.88987840663001,-1.1415588688188851,loss,2,5,2026,Friday,London
USDJPY,1,2026-06-18 09:15:00+00:00,2026-06-18 09:30:00+00:00,2026-06-18 09:45:00+00:00,160.636,160.646,160.56663428143483,160.77473143713033,160.77473143713033,0.06936571856516974,6.936571856516974,1.8558365687424774,win,2,1,2026,Thursday,London
USDJPY,1,2026-06-30 08:45:00+00:00,2026-06-30 09:00:00+00:00,2026-06-30 13:30:00+00:00,162.256,162.268,162.1107580563268,162.5464838873464,162.10775805632682,0.1452419436732021,14.52419436732021,-1.1032759519779856,loss,3,18,2026,Tuesday,London
USDJPY,1,2026-07-06 15:30:00+00:00,2026-07-06 15:45:00+00:00,2026-07-06 18:15:00+00:00,162.334,162.345,162.23638788497422,162.5292242300516,162.23338788497423,0.09761211502579369,9.761211502579368,-1.1434248197190577,loss,2,10,2026,Monday,NY
USDJPY,1,2026-07-15 09:00:00+00:00,2026-07-15 09:15:00+00:00,2026-07-15 16:15:00+00:00,162.334,162.345,162.09599968514857,162.8100006297029,162.09299968514858,0.2380003148514441,23.80003148514441,-1.0588234515937907,loss,1,28,2026,Wednesday,London
USDJPY,1,2026-07-16 13:45:00+00:00,2026-07-16 14:00:00+00:00,2026-07-21 09:15:00+00:00,162.295,162.304,162.10862277039186,162.66775445921624,162.66775445921624,0.18637722960812378,18.63772296081238,1.951710839253634,win,0,269,2026,Thursday,NY
USDJPY,-1,2026-08-03 08:00:00+00:00,2026-08-03 08:15:00+00:00,2026-08-03 09:45:00+00:00,156.589,156.577,156.9339256698193,155.89914866036142,156.9369256698193,0.3449256698192932,34.492566981929315,-1.0434876302707643,loss,3,6,2026,Monday,London
USDJPY,-1,2026-08-03 14:30:00+00:00,2026-08-03 14:45:00+00:00,2026-08-03 16:45:00+00:00,156.354,156.346,157.01239023669984,155.03721952660035,157.01539023669983,0.6583902366998332,65.83902366998332,-1.016707416645681,loss,1,8,2026,Monday,NY
USDJPY,-1,2026-08-17 07:15:00+00:00,2026-08-17 07:30:00+00:00,2026-08-17 09:45:00+00:00,159.026,159.017,159.1345516232477,158.80889675350468,159.13755162324767,0.10855162324766376,10.855162324766376,-1.110546481397483,loss,3,9,2026,Monday,London
USDJPY,-1,2026-08-19 10:30:00+00:00,2026-08-19 10:45:00+00:00,2026-08-19 13:30:00+00:00,159.128,159.12,159.288799425776,158.80640114844795,158.80640114844795,0.16079942577601705,16.079942577601706,1.9502485785545058,win,1,11,2026,Wednesday,London
USDJPY,-1,2026-08-26 09:00:00+00:00,2026-08-26 09:15:00+00:00,2026-08-26 12:15:00+00:00,158.971,158.961,159.13003554216107,158.65292891567788,159.13303554216105,0.15903554216106572,15.903554216106572,-1.0817427338777454,loss,2,12,2026,Wednesday,London
AUDUSD,1,2019-01-09 08:30:00+00:00,2019-01-09 08:45:00+00:00,2019-01-09 15:00:00+00:00,0.71596,0.71608,0.7144918369714377,0.7188963260571247,0.7188963260571247,0.0014681630285623345,14.681630285623346,1.9182652078376456,win,2,25,2019,Wednesday,London
AUDUSD,1,2019-01-11 08:45:00+00:00,2019-01-11 09:00:00+00:00,2019-01-11 14:00:00+00:00,0.72159,0.7217,0.7205736324185587,0.7236227351628826,0.7205436324185587,0.0010163675814412797,10.163675814412796,-1.137745440287973,loss,1,20,2019,Friday,London
AUDUSD,1,2019-01-30 09:45:00+00:00,2019-01-30 10:00:00+00:00,2019-01-30 13:00:00+00:00,0.72023,0.7203400000000001,0.7190378334651527,0.7226143330696947,0.7190078334651527,0.001192166534847341,11.92166534847341,-1.1174332577771466,loss,2,12,2019,Wednesday,London
AUDUSD,1,2019-01-31 07:15:00+00:00,2019-01-31 07:30:00+00:00,2019-01-31 19:00:00+00:00,0.72738,0.7274700000000001,0.7259191794611999,0.7303016410776002,0.7258891794611999,0.001460820538800105,14.60820538800105,-1.0821456139291517,loss,2,46,2019,Thursday,London
AUDUSD,-1,2019-02-15 07:30:00+00:00,2019-02-15 07:45:00+00:00,2019-02-15 09:45:00+00:00,0.70833,0.7082099999999999,0.7094720304689291,0.7060459390621417,0.7095020304689291,0.001142030468929159,11.420304689291589,-1.131345007056352,loss,2,8,2019,Friday,London
AUDUSD,-1,2019-03-06 08:45:00+00:00,2019-03-06 09:00:00+00:00,2019-03-06 14:30:00+00:00,0.70277,0.70266,0.7041519740169405,0.700006051966119,0.7041819740169405,0.0013819740169405024,13.819740169405023,-1.1013043648316772,loss,2,22,2019,Wednesday,London
AUDUSD,-1,2019-03-14 15:15:00+00:00,2019-03-14 15:30:00+00:00,2019-03-14 15:30:00+00:00,0.70512,0.705,0.7058449185638358,0.7036701628723283,0.7058749185638358,0.0007249185638358087,7.249185638358087,-1.2069197941439107,loss,2,0,2019,Thursday,NY
AUDUSD,-1,2019-03-27 10:00:00+00:00,2019-03-27 10:15:00+00:00,2019-03-27 15:00:00+00:00,0.70976,0.7096499999999999,0.7108093117412271,0.7076613765175457,0.7076613765175457,0.0010493117412271363,10.493117412271364,1.8951693803869756,win,3,19,2019,Wednesday,London
